id,name,assoc_names,original_language,authors,genres,tags,cover_image_url,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,on_reading_lists,reading_list_all_time_rank,rating,rating_votes,recommended_series_ids
6780,Reverend Insanity,"['Cổ Chân Nhân', 'Gu Daoist Master', 'Gu Zhen Ren', 'Master of Gu', 'RI', 'القس المجنون', 'เทพปีศาจหวนคืน (ไม่มีตอนจบ)', '蛊真人', '蠱真人']",chinese,"['gu zhen ren', '蛊真人']","['action', 'adventure', 'fantasy', 'mature', 'mystery', 'psychological', 'xuanhuan']","['adapted to manhua', 'age progression', 'antihero protagonist', 'apathetic protagonist', 'appearance changes', 'appearance different from actual age', 'artifacts', 'battle competition', 'betrayal', 'blood manipulation', 'body swap', 'body tempering', 'bodyguards', 'brainwashing', 'character growth', 'charismatic protagonist', 'clever protagonist', 'clones', 'cold protagonist', 'confident protagonist', 'crafting', 'cultivation', 'cunning protagonist', 'dao comprehension', 'dark', 'depictions of cruelty', 'destiny', 'distrustful protagonist', 'divination', 'enemies become allies', 'evil protagonist', 'family conflict', 'famous protagonist', 'gore', 'hard-working protagonist', 'hated protagonist', 'heavenly tribulation', 'hiding true abilities', 'hiding true identity', 'immortals', 'inheritance', 'interconnected storylines', 'loner protagonist', 'loyal subordinates', 'magic beasts', 'magical space', 'male protagonist', 'manipulative characters', 'mature protagonist', 'mercenaries', 'merchants', 'mind control', 'money grubber', 'multiple identities', 'multiple pov', 'multiple reincarnated individuals', 'multiple timelines', 'mutated creatures', 'mythical beasts', 'mythology', 'orphans', 'past plays a big role', 'pets', 'philosophical', 'politics', 'pragmatic protagonist', 'previous life talent', 'proactive protagonist', 'prophecies', 'protagonist with multiple bodies', 'reincarnated in another world', 'ruthless protagonist', 'schemes and conspiracies', 'second chance', 'sect development', 'selfish protagonist', 'shameless protagonist', 'sibling rivalry', 'siblings', 's*aves', 'soul power', 'spatial manipulation', 'special abilities', 'strength-based social hierarchy', 'strong to stronger', 'time loop', 'time manipulation', 'time skip', 'time travel', 'torture', 'tribal society', 'trickster', 'twins', 'underestimated protagonist', 'unique cultivation technique', 'wars', 'world travel']",https://cdn.novelupdates.com/images/2018/09/16f28ed8a155d1227eb810c88504dc97.jpg,2012,TRUE,qidian,webnovel,FALSE,2334 chapters,,c90,615.1,13111,146,4.3,1554,"[4052, 7448, 6949, 2039, 16291, 39227]"
44639,A Villain’s Will to Survive,"['The Villain Wants to Live', 'TVWtL', 'VWL', '악당은 살고 싶다']",korean,"['jee gab song', '지갑송']","['action', 'comedy', 'drama', 'fantasy', 'harem', 'psychological', 'school life', 'tragedy']","['abandoned children', 'academy', 'adventurers', 'anti-magic', 'apathetic protagonist', 'aristocracy', 'arranged marriage', 'arrogant characters', 'bloodlines', 'bookworm', 'business management', 'calm protagonist', 'character growth', 'charismatic protagonist', 'cheats', 'child abuse', 'clever protagonist', 'cold love interests', 'cold protagonist', 'confident protagonist', 'cruel characters', 'cunning protagonist', 'dark', 'death of loved ones', 'demons', 'determined protagonist', 'discrimination', 'elemental magic', 'empires', 'enemies become allies', 'engagement', 'evil gods', 'evil organizations', 'evil religions', 'family business', 'famous protagonist', 'fast learner', 'game elements', 'handsome male lead', 'hard-working protagonist', 'harsh training', 'hated protagonist', 'inferiority complex', 'introverted protagonist', 'kind love interests', 'kingdoms', 'knights', 'late romance', 'love rivals', 'love triangles', 'loyal subordinates', 'magic', 'magic formations', 'magical space', 'magical technology', 'male protagonist', 'master-disciple relationship', 'mature protagonist', 'misunderstandings', 'money grubber', 'multiple pov', 'multiple transported individuals', 'mysterious past', 'nobles', 'obsessive love', 'past plays a big role', 'past trauma', 'personality changes', 'politics', 'popular love interests', 'proactive protagonist', 'protagonist strong from the start', 'psychic powers', 'racism', 'romantic subplot', 'royalty', 'schemes and conspiracies', 'secret organizations', ""seeing things other humans can't"", 'selfless protagonist', 'sharp-tongued characters', 'siblings', 'slow romance', 'special abilities', 'stoic characters', 'strategic battles', 'strong love interests', 'strong to stronger', 'summoning magic', 'sword and magic', 'teachers', 'terrorists', 'time travel', 'tragic past', 'transmigration', 'transplanted memories', 'transported into a game world', 'underestimated protagonist', 'wars', 'wealthy characters', 'wizards']",https://cdn.novelupdates.com/images/2024/09/The-Villain-Wants-to-Live.jpg,2021,TRUE,kw books,wuxiaworld,TRUE,362 chapters,,c20,1.6,10046,340,4.2,1006,"[53884, 50174, 17281, 4073, 18721, 55523]"
12075,Praise the Orc!,"['PTO', 'You’re an Orc, yet you’re still Praiseworthy!', '오크지만 찬양해!']",korean,"['lee jungmin', '이정민']","['action', 'adventure', 'fantasy']","['betrayal', 'caring protagonist', 'determined protagonist', 'elves', 'famous protagonist', 'friendship', 'game ranking system', 'gamers', 'gods', 'guilds', 'hard-working protagonist', 'hiding true identity', 'level system', 'male protagonist', 'mmorpg', 'modern day', 'monsters', 'multiple pov', 'orcs', 'r*pe', 'sword and magic', 'time skip', 'virtual reality', 'wars', 'weak to strong', 'younger sisters']",https://cdn.novelupdates.com/images/2017/06/xxlarge2.jpeg,2017,TRUE,munpia,wuxiaworld,TRUE,228 chapters,,c8,64,8900,467,4.3,872,"[392, 8104, 12117, 9421, 20290, 6692]"
23009,Remarried Empress,"['Hoàng Hậu Tái Hôn', 'RE', 'The Remarried Empress', '재혼 황후']",korean,"['alpha tart', '알파타르트']","['drama', 'fantasy', 'psychological', 'romance']","['adapted to manhwa', 'affair', 'aristocracy', 'arranged marriage', 'arrogant characters', 'beautiful female lead', 'betrayal', 'calm protagonist', 'caring protagonist', 'cold protagonist', 'cruel characters', 'depictions of cruelty', 'devoted love interests', 'divorce', 'domestic affairs', 'doting love interests', 'doting older siblings', 'doting parents', 'empires', 'european ambience', 'female protagonist', 'handsome male lead', 'hard-working protagonist', 'helpful protagonist', 'inferiority complex', 'kind love interests', 'love interest falls in love first', 'loyal subordinates', 'magic', 'magic beasts', 'marriage of convenience', 'mystery solving', 'nobles', 'politics', 'pregnancy', 'protagonist strong from the start', 'quiet characters', 's*aves', 'unrequited love', 'younger love interests']",https://cdn.novelupdates.com/images/2019/12/Remarried-Empress.jpg,2018,TRUE,naver,webtoon,TRUE,337 chapters,FALSE,,83.5,12955,153,4.2,619,"[27213, 26527, 26440, 26327, 28164, 28162]"
14641,Ankoku Kishi Monogatari ~Yuusha wo Taosu Tameni Maou ni Shoukansaremashita~,"['Tale of the Dark Knight ~Summoned to Defeat The Hero~', '暗黒騎士物語\u3000～勇者を倒すために魔王に召喚されました～']",japanese,"['nezaki takeru', '根崎タケル']","['action', 'adventure', 'drama', 'ecchi', 'fantasy', 'harem', 'romance', 'shounen']","['adultery', 'angels', 'antihero protagonist', 'awkward protagonist', 'childhood friends', 'clingy lover', 'clones', 'demi-humans', 'demon lord', 'demons', 'dense protagonist', 'dragons', 'dwarfs', 'elves', 'evil gods', 'fairies', 'fantasy creatures', 'fantasy world', 'fast learner', 'god-human relationship', 'goddesses', 'godly powers', 'gods', 'handsome male lead', 'hard-working protagonist', 'heroes', 'hiding true identity', 'human-nonhuman relationship', 'kingdoms', 'knights', 'love rivals', 'male protagonist', 'misunderstandings', 'monster society', 'monsters', 'multiple pov', 'multiple transported individuals', 'mythology', 'naive protagonist', 'overpowered protagonist', 'polygamy', 'power struggle', 'pregnancy', 'protagonist strong from the start', 'r-15', 'reverse r*pe', 'romantic subplot', 'servants', 'strong love interests', 'strong to stronger', 'summoned hero', 'sword and magic', 'transported to another world', 'unrequited love', 'valkyries', 'yandere']",https://cdn.novelupdates.com/images/2020/05/ankoku_v1a.jpg,2014,FALSE,kakuyomu,,FALSE,9 volumes,FALSE,c158,6.2,8531,505,3.3,469,"[288, 8456, 20312, 14109, 454, 20543]"
428,Imperial God Emperor,"['IGE', 'Immortal God Emperor', 'Ngự Thiên Thần Đế', 'Return of the Avenger (manhua)', '御天神帝']",chinese,"['luan shi kuang dao', 'mad blade during troubled times', 'warrying blade', '乱世狂刀']","['action', 'adventure', 'drama', 'fantasy', 'harem', 'martial arts', 'mature', 'sci-fi', 'xuanhuan']","['adapted to manhua', 'alchemy', 'army', 'arrogant characters', 'artifacts', 'battle academy', 'beast companions', 'beautiful female lead', 'betrayal', 'bloodlines', 'body tempering', 'clever protagonist', 'confident protagonist', 'corruption', 'cultivation', 'demons', 'determined protagonist', 'dragons', 'eidetic memory', 'fast cultivation', 'genius protagonist', 'handsome male lead', 'hard-working protagonist', 'hiding true abilities', 'hot-blooded protagonist', 'immortals', 'late romance', 'loli', 'long separations', 'magic', 'male protagonist', 'marriage', 'military', 'multiple realms', 'mysterious family background', 'pill concocting', 'polygamy', 'pregnancy', 'reincarnation', 'revenge', 'romantic subplot', 'strength-based social hierarchy', 'sword wielder', 'time skip', 'underestimated protagonist', 'unique cultivation technique', 'wars', 'weak to strong', 'world tree']",https://cdn.novelupdates.com/images/2016/11/IGE.jpg,2015,TRUE,zongheng,wuxiaworld,TRUE,1384 chapters,,c100,539.3,9125,441,3.8,711,"[907, 5, 2072, 16, 4010, 3603]"
23907,Worlds’ Apocalypse Online,"['All-Heaven Armageddon Online', 'Apocalypse Online', 'Chư Giới Tận Thế Online', 'WAO', ""World's Apocalypse Online"", 'このゲーム世界に救いを', '诸界末日在线', '게임이라는 이 세계에 구원을']",chinese,"['yan huo cheng cheng', '烟火成城']","['action', 'adventure', 'comedy', 'harem', 'mystery', 'sci-fi', 'seinen', 'supernatural', 'xuanhuan']","['adapted to manhua', 'aliens', 'alternate world', 'angels', 'apocalypse', 'archery', 'aristocracy', 'artificial intelligence', 'beautiful female lead', 'betrayal', 'calm protagonist', 'clever protagonist', 'conditional power', 'confident protagonist', 'cooking', 'cosmic wars', 'cultivation', 'dao comprehension', 'demon lord', 'demons', 'divination', 'dragons', 'earth invasion', 'enemies become allies', 'enlightenment', 'fast cultivation', 'female master', 'friendship', 'futuristic setting', 'game elements', 'gate to another world', 'generals', 'genius protagonist', 'gods', 'handsome male lead', 'hard-working protagonist', 'heavenly tribulation', 'interdimensional travel', 'leadership', 'level system', 'magic beasts', 'male protagonist', 'master-disciple relationship', 'mature protagonist', 'military', 'multiple identities', 'multiple pov', 'multiple realms', 'multiple timelines', 'mysterious past', 'older love interests', 'orphans', 'outer space', 'overpowered protagonist', 'parallel worlds', 'past plays a big role', 'poor protagonist', 'poor to rich', 'post-apocalyptic', 'previous life talent', 'proactive protagonist', 'prophecies', 'romantic subplot', 'royalty', 'schemes and conspiracies', 'second chance', 'sentient objects', 'skill assimilation', 'strategist', 'strong love interests', 'sudden wealth', 'survival', 'sword wielder', 'system administrator', 'time loop', 'time travel', 'tragic past', 'transformation ability', 'wars', 'weak to strong', 'world hopping']",https://cdn.novelupdates.com/images/2019/07/WorldApocalypseOnline1.jpg,2017,TRUE,qidian,webnovel,TRUE,2212 chapters,FALSE,c39,127.6,5245,1348,3.9,436,"[25086, 18089, 1291, 5732, 18469, 19532]"
299,I Came Back but the World is Still a Fantasy!?,"['Kaettekite mo Fantasy!?', '帰ってきてもファンタジー！？']",japanese,"['tsukimi cocoa', '月見ココア']","['action', 'adventure', 'comedy', 'fantasy', 'harem', 'romance', 'school life', 'sci-fi', 'seinen', 'tragedy']","['academy', 'beast companions', 'beastkin', 'bullying', 'clever protagonist', 'complex family relationships', 'cunning protagonist', 'demons', 'elemental magic', 'evil gods', 'family', 'family conflict', 'godly powers', 'hated protagonist', 'hiding true abilities', 'magic', 'magic beasts', 'male protagonist', 'monsters', 'multiple pov', 'mysterious past', 'non-linear storytelling', 'onmyouji', 'overpowered protagonist', 'playful protagonist', 'r-15', 'returning from another world', 'ruthless protagonist', 'sealed power', 'secret identity', 'siblings', 'teachers', 'terrorists', 'time skip', 'underestimated protagonist', 'world travel']",https://www.novelupdates.com/img/noimagefound.jpg,2013,FALSE,syosetu,,FALSE,267 chapters,FALSE,c04-111,20.7,7624,664,3.9,371,"[7206, 7050, 5203, 9191, 17086, 15969]"
7927,Star Rank Hunter,"['xīng jí liè rén', '星级猎人']",chinese,"['chen ci lan tiao', 'lazy cliché', '陈词懒调']","['action', 'adventure', 'drama', 'fantasy', 'martial arts', 'sci-fi']","['academy', 'androids', 'appearance changes', 'artificial intelligence', 'assassins', 'beast companions', 'biochip', 'bloodlines', 'body tempering', 'brotherhood', 'calm protagonist', 'clever protagonist', 'comedic undertone', 'death of loved ones', 'doctors', 'eidetic memory', 'evolution', 'family', 'firearms', 'friendship', 'futuristic setting', 'genetic modifications', 'genius protagonist', 'heartwarming', 'human experimentation', 'human weapon', 'inheritance', 'male protagonist', 'mercenaries', 'mysterious past', 'orphans', 'outer space', 'overpowered protagonist', 'parasites', 'pets', 'quirky characters', 'scientists', 'secret identity', 'secret organizations', 'secretive protagonist', 'special abilities', 'wealthy characters']",https://cdn.novelupdates.com/images/2016/10/tmp_6344-2057s-1126236077.jpg,2012,FALSE,qidian,,TRUE,427 chapters,FALSE,c398 part1,38.7,7098,786,4.1,417,"[5196, 6653, 5495, 35, 5633, 7913]"
8292,Living in this World with Cut & Paste,"['Cut & Paste de Kono Sekai wo Ikiteiku', 'カット&ペーストでこの世界を生きていく']",japanese,"['amano hazama', 'sakuya (tsugikuru)', '咲夜 (ツギクル)']","['action', 'adventure', 'drama', 'fantasy', 'harem', 'mystery', 'romance', 'seinen', 'slice of life']","['ability steal', 'adapted to manga', 'adventurers', 'archery', 'aristocracy', 'beastkin', 'beautiful female lead', 'caring protagonist', 'cheats', 'demons', 'depictions of cruelty', 'divine protection', 'dragons', 'dungeons', 'dwarfs', 'elemental magic', 'elves', 'fantasy world', 'game elements', 'gods', 'guilds', 'heroes', 'hidden abilities', 'hiding true abilities', 'kingdoms', 'knights', 'level system', 'male protagonist', 'marriage', 'monsters', 'multiple pov', 'mythical beasts', 'naive protagonist', 'nobles', 'older love interests', 'overpowered protagonist', 'politics', 'polygamy', 'pregnancy', 'r-15', 'royalty', 'r*pe', 'schemes and conspiracies', 'skill assimilation', 'special abilities', 'sudden strength gain', 'sword and magic']",https://cdn.novelupdates.com/images/2019/09/cutNpaste_v1c.jpg,2016,FALSE,softbank creative,,FALSE,291 chapters,FALSE,c103,177.1,9343,407,3.7,448,"[4145, 424, 2582, 4919, 3347, 284]"
13368,You’re Beautiful When You Smile,"['(รัก)ยิ้มของเธอ', 'Falling into your smile', 'Ni Wei Xiao Shi hen Mei', '你微笑时很美']",chinese,"['qing mei', '青浼']","['comedy', 'drama', 'romance', 'slice of life', 'sports']","['adapted to drama', 'bickering couple', 'cold love interests', 'cute protagonist', 'cute story', 'e-sports', 'female protagonist', 'gamers', 'handsome male lead', 'heartwarming', 'kind love interests', 'modern day', 'older love interests', 'playful protagonist', 'popular love interests', 'power couple', 'slow romance', 'tsundere', 'wealthy characters']",https://cdn.novelupdates.com/images/2017/08/bbfe93924320af97.jpg,2017,FALSE,jjwxc,,TRUE,191 chapters,,c191 part5,73.8,6557,906,4.3,356,"[2366, 3323, 13246, 34276, 5181, 880]"
